id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,minimum_nights,availability_365,number_of_reviews,review_scores_rating,reviews_per_month
30701382,Home in Jurien Bay · ★4.72 · 3 bedrooms · 6 beds · 1 bath,14703070,Simon,DANDARAGAN,-30.30981,115.03282,Entire home,Entire home/apt,6,3.0,6.0,2,229,109,4.72,1.99
30701419,Home in Singleton · ★4.86 · 4 bedrooms · 5 beds · 1.5 baths,229805986,Roselyn,ROCKINGHAM,-32.44633,115.75616,Entire home,Entire home/apt,7,4.0,5.0,2,88,14,4.86,0.27
30406055,Hotel in Perth · ★4.68 · 1 bedroom · 1 bed · 1 private bath,224230796,Maurice And Emilie,VINCENT,-31.94563,115.86165,Room in hotel,Hotel room,2,1.0,1.0,2,357,97,4.68,1.78
30408266,Rental unit in Belmont · ★4.92 · 2 bedrooms · 3 beds · 1 bath,43264714,Anna,BELMONT,-31.94776,115.93327,Entire rental unit,Entire home/apt,4,2.0,3.0,1,0,263,4.92,5.28
30408624,Rental unit in Scarborough · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,53630436,Luca,STIRLING,-31.9048,115.76128,Private room in rental unit,Private room,1,,1.0,1,0,6,5.0,0.11
30416614,Camper/RV in Fremantle · 1 bed · 0 baths,40983555,Michael,FREMANTLE,-32.04873,115.76949,Camper/RV,Entire home/apt,2,,1.0,3,0,0,,
30195117,Home in Gracetown · ★4.82 · 4 bedrooms · 5 beds · 2 baths,7733964,Lisa,AUGUSTA-MARGARET RIVER,-33.86688,114.98738,Entire home,Entire home/apt,9,4.0,5.0,3,325,79,4.82,1.45
30207260,Rental unit in West Perth · ★4.49 · 1 bedroom · 1 bed · 1 bath,106486177,Phoebe,PERTH,-31.95446,115.84707,Entire rental unit,Entire home/apt,2,1.0,1.0,3,167,80,4.49,1.46
30429708,Home in Busselton · ★4.77 · 4 bedrooms · 5 beds · 1 bath,153678208,Geographe Holiday Homes,BUSSELTON,-33.64637,115.353439,Entire home,Entire home/apt,8,4.0,5.0,1,223,60,4.77,1.1
30703106,Guest suite in Meadow Springs · ★4.96 · 1 bedroom · 3 beds · 1 bath,229816715,Kathy,MANDURAH,-32.49381,115.76315,Entire guest suite,Entire home/apt,4,1.0,3.0,2,70,115,4.96,2.09
30208537,Rental unit in West Perth · ★4.76 · Studio · 1 bed · 1 bath,12629396,Terry,PERTH,-31.95341,115.84698,Entire rental unit,Entire home/apt,2,,1.0,3,207,33,4.76,0.71
30715168,Rental unit in Perth · ★4.78 · 1 bedroom · 1 bed · 1 bath,44313085,Nils,VINCENT,-31.94351,115.86827,Entire rental unit,Entire home/apt,2,1.0,1.0,28,26,63,4.78,1.15
30211713,Rental unit in Fremantle · ★4.50 · 1 bedroom · 1 bed · 1 bath,8766429,SmartStayWA,FREMANTLE,-32.05225,115.74875,Entire rental unit,Entire home/apt,2,1.0,1.0,2,47,130,4.5,2.33
30727766,Rental unit in Cannington · ★4.84 · 2 bedrooms · 3 beds · 2 baths,130089108,Chenfei,CANNING,-32.01528,115.93503,Entire rental unit,Entire home/apt,5,2.0,3.0,4,149,192,4.84,3.53
30749891,Guest suite in Pemberton · ★4.83 · 2 bedrooms · 2 beds · 1 bath,230114672,Margaret,MANJIMUP,-34.42851,116.07597,Entire guest suite,Entire home/apt,2,2.0,2.0,1,22,127,4.83,2.32
30751114,Serviced apartment in Northbridge · ★4.69 · 1 bedroom · 1 bed · 1 bath,64250756,Attika,PERTH,-31.94549,115.85853,Room in serviced apartment,Hotel room,3,1.0,1.0,2,231,29,4.69,0.53
30434156,Camper/RV in West Perth · 1 bedroom · 2 beds · 0 baths,4697190,Maja + Brandon,PERTH,-31.94622,115.8419,Camper/RV,Entire home/apt,2,1.0,2.0,10,263,0,,
30213890,Home in West Busselton · ★4.85 · 4 bedrooms · 7 beds · 2 baths,226928014,Brenda,BUSSELTON,-33.65445,115.31681,Entire home,Entire home/apt,10,4.0,7.0,7,32,14,4.85,0.27
30448213,Home in Fremantle · ★4.98 · 4 bedrooms · 5 beds · 3 baths,54803977,Fiona,FREMANTLE,-32.04498,115.75399,Entire home,Entire home/apt,8,4.0,5.0,2,61,106,4.98,1.95
30448635,Home in Leeming · ★2.0 · 1 bedroom · 1 bed · 1 shared bath,228607514,Buntia,MELVILLE,-32.07179,115.87307,Private room in home,Private room,1,,1.0,3,0,3,2.0,0.06
30756518,Rental unit in East Fremantle · ★4.53 · 2 bedrooms · 2 beds · 1.5 baths,2020220,Mark,EAST FREMANTLE,-32.04391,115.75954,Entire rental unit,Entire home/apt,4,2.0,2.0,5,146,16,4.53,0.35
30757241,Cottage in Peerabeelup · ★4.78 · 2 bedrooms · 5 beds · 1.5 baths,230154843,Wenke,NANNUP,-34.32861,115.77423,Entire cottage,Entire home/apt,6,2.0,5.0,1,279,18,4.78,0.33
30770412,Hostel in Geraldton · ★4.33 · 1 bedroom · 6 beds · 2 shared baths,159670214,Pippa,GREATER GERALDTON,-28.77568,114.60747,Shared room in hostel,Shared room,3,,6.0,1,340,3,4.33,0.07
30771026,Serviced apartment in Northbridge · ★4.07 · 1 bedroom · 1 bed · 1 bath,64250756,Attika,PERTH,-31.94562,115.85767,Room in serviced apartment,Hotel room,3,1.0,1.0,2,355,14,4.07,0.26
30785122,Rental unit in Perth · ★4.81 · 2 bedrooms · 3 beds · 1 bath,30173832,Maggie,PERTH,-31.9493,115.87823,Entire rental unit,Entire home/apt,5,2.0,3.0,1,307,312,4.81,5.72
30801342,Rental unit in Scarborough · ★4.56 · 1 bedroom · 1 bed · 1 bath,215985827,Caroline & Gabi,STIRLING,-31.89661,115.75732,Entire rental unit,Entire home/apt,3,1.0,1.0,2,330,73,4.56,1.33
30449600,Hostel in Perth · ★4.64 · 1 bedroom · 4 beds · 1 shared bath,226753910,Rob & Team,PERTH,-31.95011,115.86462,Shared room in hostel,Shared room,1,,4.0,1,0,174,4.64,3.2
30450513,Hostel in Perth · ★4.61 · 1 bedroom · 8 beds · 1 shared bath,226753910,Rob & Team,PERTH,-31.95011,115.86462,Shared room in hostel,Shared room,1,,8.0,1,361,51,4.61,0.94
30214231,Home in Margaret River · ★4.66 · 3 bedrooms · 4 beds · 1.5 baths,27074418,Team Swell Stays,AUGUSTA-MARGARET RIVER,-33.95153,115.09088,Entire home,Entire home/apt,6,3.0,4.0,2,222,90,4.66,1.66
30218178,Home in Castletown · ★4.79 · 2 bedrooms · 3 beds · 1 bath,206604150,Louisa,ESPERANCE,-33.83484,121.90734,Entire home,Entire home/apt,4,2.0,3.0,3,318,182,4.79,3.33
30810079,Rental unit in Booragoon · ★4.79 · 2 bedrooms · 2 beds · 2 baths,230486966,Andrew,MELVILLE,-32.04358,115.83439,Entire rental unit,Entire home/apt,4,2.0,2.0,6,141,130,4.79,2.41
30823673,Rental unit in Midland · ★4.72 · 2 bedrooms · 2 beds · 1 bath,106486177,Phoebe,SWAN,-31.89267,116.0087,Entire rental unit,Entire home/apt,4,2.0,2.0,3,155,83,4.72,1.55
30828943,Cottage in Kalgan · ★4.94 · 2 bedrooms · 3 beds · 1 bath,96265658,Jocelyn,ALBANY,-34.93063,118.05276,Entire cottage,Entire home/apt,4,2.0,3.0,2,2,74,4.94,1.37
30843371,Condo in Bassendean · ★4.86 · 2 bedrooms · 3 beds · 2 baths,15054421,Louise,BASSENDEAN,-31.89462,115.95059,Entire condo,Entire home/apt,6,2.0,3.0,1,284,161,4.86,2.97
30218599,Home in Guilderton · ★4.36 · 3 bedrooms · 4 beds · 1 bath,130062770,Sunset Coast Beach Houses,GINGIN,-31.34628,115.49809,Entire home,Entire home/apt,6,3.0,4.0,2,303,11,4.36,0.2
30223674,Home in Alkimos · ★4.81 · 3 bedrooms · 4 beds · 2 baths,226981747,Pia,WANNEROO,-31.60017,115.66537,Entire home,Entire home/apt,6,3.0,4.0,1,0,131,4.81,2.36
30451294,Home in Doubleview · ★4.77 · 3 bedrooms · 4 beds · 1 bath,135469675,Rebecca,STIRLING,-31.88704,115.7805,Entire home,Entire home/apt,6,3.0,4.0,2,101,100,4.77,3.08
30245431,Home in Gracetown · ★4.48 · 3 bedrooms · 5 beds · 2 baths,26980735,Steve & Tina,AUGUSTA-MARGARET RIVER,-33.866425,114.987015,Entire home,Entire home/apt,7,3.0,5.0,2,30,21,4.48,0.39
30856573,Rental unit in Yallingup · ★5.0 · 1 bedroom · 1 bed · 1 bath,6125957,Lisa,BUSSELTON,-33.64777,115.07162,Entire rental unit,Entire home/apt,2,1.0,1.0,3,254,217,5.0,3.99
30271912,Home in North Coogee · ★5.0 · 4 bedrooms · 5 beds · 3 baths,220897176,Gabriel And Lisa,COCKBURN,-32.10554,115.76521,Entire home,Entire home/apt,6,4.0,5.0,5,63,17,5.0,0.32
30452688,Cottage in Windy Harbour · ★4.54 · 3 bedrooms · 6 beds · 1.5 baths,228638078,Mary,MANJIMUP,-34.83697,116.02352,Entire cottage,Entire home/apt,8,3.0,6.0,3,307,24,4.54,0.46
30273768,Townhouse in Cottesloe · ★4.92 · 4 bedrooms · 4 beds · 2.5 baths,132432938,Richard,COTTESLOE,-32.0054,115.75413,Entire townhouse,Entire home/apt,7,4.0,4.0,7,179,12,4.92,0.22
30453189,Home in Mount Lawley · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,223938071,Hilary,VINCENT,-31.93794,115.87151,Private room in home,Private room,1,,1.0,1,0,125,4.92,2.25
30458225,Home in Hopetoun · ★4.81 · 5 bedrooms · 8 beds · 1 bath,36428132,Dianne,RAVENSTHORPE,-33.9423,120.13202,Entire home,Entire home/apt,10,5.0,8.0,2,0,32,4.81,0.59
30857789,Rental unit in Perth · ★4.72 · 2 bedrooms · 2 beds · 2 baths,106486177,Phoebe,PERTH,-31.954,115.86037,Entire rental unit,Entire home/apt,4,2.0,2.0,3,106,109,4.72,2.0
30860641,Home in Margaret River · ★4.63 · 3 bedrooms · 4 beds · 1.5 baths,27074418,Team Swell Stays,AUGUSTA-MARGARET RIVER,-33.94694,115.07546,Entire home,Entire home/apt,6,3.0,4.0,2,171,101,4.63,1.84
30863309,Guest suite in Swanbourne · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,85560138,Laurain,CLAREMONT,-31.97603,115.76768,Entire guest suite,Entire home/apt,2,1.0,1.0,4,134,28,5.0,0.52
30275739,Home in Bouvard · ★4.87 · 3 bedrooms · 6 beds · 2 baths,202381986,Shane,MANDURAH,-32.67101,115.65171,Entire home,Entire home/apt,8,3.0,6.0,2,285,154,4.87,2.81
30871845,Home in Dunsborough · ★4.80 · 5 bedrooms · 9 beds · 2.5 baths,230745302,Michele,BUSSELTON,-33.60389,115.09558,Entire home,Entire home/apt,10,5.0,9.0,2,183,169,4.8,3.11
30482689,Farm stay in Rosa Glen · ★4.93 · 4 bedrooms · 4 beds · 2.5 baths,111898575,Michael,AUGUSTA-MARGARET RIVER,-33.97766,115.20517,Farm stay,Entire home/apt,8,4.0,4.0,2,301,76,4.93,1.47
30484373,Rental unit in Cottesloe · ★4.69 · Studio · 2 beds · 1 bath,228806539,Lynnette,COTTESLOE,-31.98371,115.75245,Entire rental unit,Entire home/apt,2,,2.0,1,316,90,4.69,1.65
30275846,Home in Jurien Bay · ★4.90 · 3 bedrooms · 5 beds · 3 baths,206787722,Darren And Alison,DANDARAGAN,-30.31669,115.031,Entire home,Entire home/apt,6,3.0,5.0,2,214,142,4.9,2.59
30485808,Home in Green Head · ★4.74 · 3 bedrooms · 3 beds · 1 bath,188588740,Jane,COOROW,-30.06385,114.97031,Entire home,Entire home/apt,6,3.0,3.0,2,359,78,4.74,1.44
30486566,Home in Augusta · ★4.50 · 5 bedrooms · 11 beds · 2 baths,96753768,Sarah,AUGUSTA-MARGARET RIVER,-34.3321,115.16774,Entire home,Entire home/apt,14,5.0,11.0,2,138,60,4.5,1.09
30488101,Home in Dunsborough · ★4.83 · 3 bedrooms · 3 beds · 2.5 baths,198152898,Bec,BUSSELTON,-33.63333,115.10796,Entire home,Entire home/apt,6,3.0,3.0,2,0,7,4.83,0.13
30890530,Condo in Bassendean · ★4.78 · 2 bedrooms · 4 beds · 2.5 baths,207308820,Lauren,BASSENDEAN,-31.89506,115.95014,Entire condo,Entire home/apt,8,2.0,4.0,2,0,147,4.78,2.71
30892519,Guesthouse in Bicton · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,58530422,Lorri,MELVILLE,-32.03087,115.77792,Private room in guesthouse,Private room,3,2.0,2.0,5,364,25,4.83,0.46
30491925,Home in Horrocks · ★4.88 · 3 bedrooms · 3 beds · 1 bath,95053855,Leander,NORTHAMPTON,-28.37713,114.43236,Entire home,Entire home/apt,5,3.0,3.0,2,224,78,4.88,1.43
30277133,Guesthouse in Eagle Bay · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,34983497,South West Holiday Properties,BUSSELTON,-33.56446,115.06588,Entire guesthouse,Entire home/apt,2,1.0,1.0,2,321,115,4.91,2.15
30505406,Rental unit in Gnarabup · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,36309982,Rachel,AUGUSTA-MARGARET RIVER,-33.99111,114.99773,Entire rental unit,Entire home/apt,4,2.0,2.0,2,147,140,4.75,2.56
30509268,Rental unit in Burswood · ★4.89 · 1 bedroom · 2 beds · 1 shared bath,159674211,Jim,VICTORIA PARK,-31.96683,115.89538,Private room in rental unit,Private room,2,,2.0,2,32,36,4.89,0.65
30896045,Home in Yallingup · ★4.93 · 4 bedrooms · 8 beds · 2 baths,51028157,Guy,BUSSELTON,-33.71928,115.03195,Entire home,Entire home/apt,10,4.0,8.0,2,252,91,4.93,1.67
30278228,Home in Broadwater · ★4.77 · 4 bedrooms · 6 beds · 2 baths,227405831,Matt And Loretta,BUSSELTON,-33.66294,115.26525,Entire home,Entire home/apt,9,4.0,6.0,2,0,66,4.77,1.22
30896073,Guesthouse in East Fremantle · ★4.95 · 1 bedroom · 1 bed · 1 bath,29083649,Chris & Alistair,EAST FREMANTLE,-32.04094,115.76935,Entire guesthouse,Entire home/apt,2,1.0,1.0,2,41,125,4.95,2.41
30897047,Cottage in Peerabeelup · ★4.93 · 3 bedrooms · 6 beds · 1.5 baths,230154843,Wenke,NANNUP,-34.32725,115.77308,Entire cottage,Entire home/apt,8,3.0,6.0,1,262,40,4.93,0.73
30899891,Home in Balga · ★4.87 · 3 bedrooms · 3 beds · 2 baths,207308820,Lauren,STIRLING,-31.84749,115.83357,Entire home,Entire home/apt,8,3.0,3.0,2,0,150,4.87,2.75
30279751,Townhouse in Como · ★4.71 · 2 bedrooms · 2 beds · 1.5 baths,154160916,Peta,SOUTH PERTH,-31.99358,115.85774,Entire townhouse,Entire home/apt,4,2.0,2.0,365,0,21,4.71,0.38
30914003,Home in Myalup · ★4.64 · 4 bedrooms · 4 beds · 2 baths,231026891,Eliza,HARVEY,-33.08878,115.74027,Entire home,Entire home/apt,8,4.0,4.0,2,76,89,4.64,1.63
30924305,Home in Mosman Park · ★4.67 · 4 bedrooms · 8 beds · 1 bath,61178003,Fiona,MOSMAN PARK,-32.01117,115.75814,Entire home,Entire home/apt,7,4.0,8.0,7,0,7,4.67,0.13
30924819,Home in Bull Creek · ★4.70 · 3 bedrooms · 4 beds · 1 bath,50322134,Filippo,MELVILLE,-32.06489,115.85442,Entire home,Entire home/apt,5,3.0,4.0,2,74,27,4.7,0.5
30925639,Home in Robinson · ★4.39 · 3 bedrooms · 4 beds · 1.5 baths,25583029,Anthony,ALBANY,-35.03383,117.8491,Entire home,Entire home/apt,6,3.0,4.0,2,0,85,4.39,1.55
30938259,Villa in Fremantle · ★4.84 · 3 bedrooms · 3 beds · 1 bath,8766429,SmartStayWA,FREMANTLE,-32.05502,115.75858,Entire villa,Entire home/apt,7,3.0,3.0,1,0,38,4.84,0.71
30511070,Hotel in Perth · ★4.61 · 1 bedroom · 1 bed · 1 private bath,224230796,Maurice And Emilie,VINCENT,-31.94615,115.86212,Room in hotel,Private room,2,1.0,1.0,2,347,88,4.61,1.64
30511277,Home in Queens Park · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,10374452,Rhea,CANNING,-32.00218,115.95642,Private room in home,Private room,2,,1.0,2,318,227,4.57,4.1
30511970,Hotel in Perth · ★4.56 · 1 bedroom · 1 bed · 1 private bath,224230796,Maurice And Emilie,VINCENT,-31.94608,115.8622,Room in hotel,Hotel room,2,1.0,1.0,2,299,81,4.56,1.48
30512548,Rental unit in Cottesloe · ★4.87 · 2 bedrooms · 2 beds · 1 bath,7347316,Patrick,COTTESLOE,-31.99312,115.75226,Entire rental unit,Entire home/apt,4,2.0,2.0,3,0,32,4.87,0.59
30513298,Boutique hotel in Margaret River · Studio · 1 bed · 1 bath,224595879,Josephines Luxury Accommodation,AUGUSTA-MARGARET RIVER,-33.94968,115.07669,Room in boutique hotel,Hotel room,2,,1.0,1,248,1,5.0,0.03
30293643,Cottage in Bremer Bay · ★4.72 · 2 bedrooms · 6 beds · 1 bath,227525772,Kim,JERRAMUNGUP,-34.39467,119.38138,Entire cottage,Entire home/apt,6,2.0,6.0,2,223,90,4.72,1.66
30513632,Boutique hotel in Margaret River · ★4.93 · 1 bedroom · 1 bed · 1 private bath,224595879,Josephines Luxury Accommodation,AUGUSTA-MARGARET RIVER,-33.95087,115.07592,Room in boutique hotel,Hotel room,2,1.0,1.0,1,216,15,4.93,0.37
30514111,Boutique hotel in Margaret River · ★5.0 · Studio · 1 bed · 1 bath,224595879,Josephines Luxury Accommodation,AUGUSTA-MARGARET RIVER,-33.94916,115.07657,Room in boutique hotel,Hotel room,2,,1.0,1,268,8,5.0,0.27
30521505,Home in Condingup · ★4.43 · 4 bedrooms · 7 beds · 2 baths,4736392,Marie,ESPERANCE,-33.7579,122.52723,Entire home,Entire home/apt,9,4.0,7.0,2,273,60,4.43,1.1
30938645,Farm stay in Mariginiup · ★4.85 · 3 bedrooms · 6 beds · 1 bath,229913098,Sian,WANNEROO,-31.72305,115.84869,Farm stay,Entire home/apt,7,3.0,6.0,2,303,47,4.85,0.88
30306585,Cottage in Como · ★4.91 · 2 bedrooms · 2 beds · 1 bath,96775107,Felipe,SOUTH PERTH,-32.0005,115.86922,Entire cottage,Entire home/apt,4,2.0,2.0,3,204,194,4.91,3.61
30940168,Home in Dayton · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,29891602,Adrian,SWAN,-31.84847,115.97733,Private room in home,Private room,2,,1.0,1,114,35,4.83,0.64
30942160,Guesthouse in Condingup · ★4.87 · 1 bedroom · 2 beds · 1.5 baths,4736392,Marie,ESPERANCE,-33.75673,122.52832,Entire guesthouse,Entire home/apt,3,1.0,2.0,1,275,72,4.87,1.31
30944159,Boutique hotel in Margaret River · 1 bedroom · 1 bed · 1 bath,224595879,Josephines Luxury Accommodation,AUGUSTA-MARGARET RIVER,-33.94956,115.07535,Room in boutique hotel,Hotel room,2,1.0,1.0,1,254,2,5.0,0.05
30537559,Home in Fremantle · ★4.93 · 3 bedrooms · 8 beds · 2 baths,33269504,Fiona,FREMANTLE,-32.05718,115.75817,Entire home,Entire home/apt,6,3.0,8.0,3,0,15,4.93,0.28
30539267,Guest suite in Broadwater · ★4.89 · 1 bedroom · 1 bed · 1 bath,33945536,Fiona,BUSSELTON,-33.66104,115.2728,Entire guest suite,Entire home/apt,2,1.0,1.0,2,0,9,4.89,1.32
30539668,Rental unit in *Middleton beach · ★4.52 · 2 bedrooms · 2 beds · 1.5 baths,100820345,Martin,ALBANY,-35.02616,117.91174,Entire rental unit,Entire home/apt,4,2.0,2.0,2,282,50,4.52,0.96
30306962,Cottage in Geographe · ★4.90 · 3 bedrooms · 4 beds · 1 bath,227612035,Claire,BUSSELTON,-33.64435,115.35838,Entire cottage,Entire home/apt,5,3.0,4.0,3,162,107,4.9,2.01
30539701,Rental unit in *Middleton beach · ★4.55 · 2 bedrooms · 3 beds · 1 bath,100820345,Martin,ALBANY,-35.02493,117.91231,Entire rental unit,Entire home/apt,4,2.0,3.0,2,293,42,4.55,0.83
30539726,Rental unit in *Middleton beach · ★4.67 · 3 bedrooms · 5 beds · 2 baths,100820345,Martin,ALBANY,-35.02465,117.91239,Entire rental unit,Entire home/apt,6,3.0,5.0,2,288,63,4.67,1.16
30539823,Rental unit in *Middleton beach · ★4.49 · 3 bedrooms · 4 beds · 2 baths,100820345,Martin,ALBANY,-35.02448,117.91244,Entire rental unit,Entire home/apt,6,3.0,4.0,2,265,57,4.49,1.11
30544346,Cottage in Balingup · 2 bedrooms · 5 beds · 1 bath,3135878,Deb & Brian,DONNYBROOK-BALINGUP,-33.79106,115.97083,Entire cottage,Entire home/apt,5,2.0,5.0,2,296,2,5.0,0.07
30945176,Aparthotel in Kalgoorlie · ★4.55 · 2 bedrooms · 3 beds · 1 bath,231234958,Railway,KALGOORLIE-BOULDER,-30.74752,121.4676,Room in aparthotel,Private room,4,2.0,3.0,1,172,43,4.55,0.8
30969254,Rental unit in Broadwater · ★4.83 · 3 bedrooms · 3 beds · 1 bath,132578883,Shelley,BUSSELTON,-33.65745,115.28164,Entire rental unit,Entire home/apt,6,3.0,3.0,2,144,36,4.83,0.67
30309976,Guest suite in Glendalough · ★4.94 · 1 bedroom · 1 bed · 1 bath,96250165,Steve,STIRLING,-31.91666,115.81952,Entire guest suite,Entire home/apt,2,1.0,1.0,2,170,95,4.94,1.72
30970041,Guesthouse in Yallingup · ★4.96 · 1 bedroom · 1 bed · 1 bath,108224778,Melanie,BUSSELTON,-33.65254,115.05867,Entire guesthouse,Entire home/apt,2,1.0,1.0,2,170,256,4.96,4.68
31245039,Home in Quindalup · ★4.97 · 4 bedrooms · 12 beds · 3.5 baths,27080802,Meryll,BUSSELTON,-33.65338,115.09297,Entire home,Entire home/apt,8,4.0,12.0,2,255,59,4.97,1.12
30999774,Rental unit in Margaret River · ★4.61 · Studio · 1 bed · 1 bath,141429111,Sue,AUGUSTA-MARGARET RIVER,-33.9426,115.04155,Entire rental unit,Entire home/apt,2,,1.0,1,146,25,4.61,0.46
31003527,Rental unit in Rockingham · ★4.89 · 2 bedrooms · 2 beds · 1 bath,198316148,Lindsay,ROCKINGHAM,-32.27805,115.71266,Entire rental unit,Entire home/apt,3,2.0,2.0,2,0,53,4.89,0.99
31245255,Home in Mira Mar · ★4.84 · 3 bedrooms · 5 beds · 2 baths,51571607,Hollie,ALBANY,-35.01217,117.90096,Entire home,Entire home/apt,8,3.0,5.0,2,0,127,4.84,2.57
30544599,Cottage in Balingup · ★4.57 · 1 bedroom · 2 beds · 1 bath,3135878,Deb & Brian,DONNYBROOK-BALINGUP,-33.79103,115.971,Entire cottage,Entire home/apt,2,1.0,2.0,2,300,7,4.57,0.13
30544776,Cottage in Balingup · ★5.0 · 1 bedroom · 1 bed · 1 bath,3135878,Deb & Brian,DONNYBROOK-BALINGUP,-33.79024,115.97109,Entire cottage,Entire home/apt,2,1.0,1.0,2,299,6,5.0,0.16
31248821,Guest suite in Mount Clarence · ★4.80 · Studio · 1 bed · 1 bath,229174584,LesleyAnn,ALBANY,-35.02148,117.88932,Entire guest suite,Entire home/apt,2,,1.0,1,170,262,4.8,4.82
31005331,Home in Broadwater · ★4.81 · 5 bedrooms · 8 beds · 2.5 baths,134036526,Bree,BUSSELTON,-33.658863,115.301498,Entire home,Entire home/apt,12,5.0,8.0,2,166,96,4.81,1.76
31266677,Guest suite in East Fremantle · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,20710021,Kathy,EAST FREMANTLE,-32.03703,115.76844,Private room in guest suite,Private room,2,,2.0,2,364,19,4.74,0.94
31010641,Rental unit in Northbridge · ★4.86 · 2 bedrooms · 3 beds · 1.5 baths,230844094,Jenny,PERTH,-31.94637,115.85387,Entire rental unit,Entire home/apt,5,2.0,3.0,3,0,73,4.86,1.34
31012423,Hostel in Hyden · ★4.59 · 1 bedroom · 1 bed · 1 private bath,80668501,Wave Rock,KONDININ,-32.45057,118.86382,Private room in hostel,Private room,2,1.0,1.0,1,247,17,4.59,0.32
30544918,Hotel in Perth · ★4.63 · 1 bedroom · 1 bed · 1 private bath,224230796,Maurice And Emilie,PERTH,-31.94729,115.86284,Room in hotel,Hotel room,2,1.0,1.0,2,344,163,4.63,2.99
30573171,Home in Wilyabrup · ★4.82 · 5 bedrooms · 6 beds · 5.5 baths,47354679,Brenda,BUSSELTON,-33.78727,115.07289,Entire home,Entire home/apt,10,5.0,6.0,3,252,96,4.82,1.89
30577451,Cottage in Balingup · ★5.0 · 2 bedrooms · 4 beds · 1 bath,3135878,Deb & Brian,DONNYBROOK-BALINGUP,-33.78988,115.97026,Entire cottage,Entire home/apt,5,2.0,4.0,2,300,5,5.0,0.1
30578218,Cottage in Balingup · ★4.94 · 1 bedroom · 1 bed · 1 bath,3135878,Deb & Brian,DONNYBROOK-BALINGUP,-33.79122,115.97103,Entire cottage,Entire home/apt,2,1.0,1.0,2,308,17,4.94,0.31
30592491,Rental unit in Fremantle · ★4.62 · 1 bedroom · 1 bed · 1 bath,8766429,SmartStayWA,FREMANTLE,-32.05189,115.74847,Entire rental unit,Entire home/apt,2,1.0,1.0,2,351,84,4.62,1.53
31267037,Home in Mosman Park · ★4.69 · 1 bedroom · 1 bed · 2 baths,27003366,Kirstie,MOSMAN PARK,-32.01471,115.76039,Private room in home,Private room,2,,1.0,1,103,16,4.69,0.3
31022278,Home in Queens Park · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,10374452,Rhea,CANNING,-32.00378,115.95514,Private room in home,Private room,2,,1.0,2,323,161,4.57,2.94
31289616,Farm stay in Youngs Siding · ★4.78 · 2 bedrooms · 3 beds · 2 baths,96038268,Nick,ALBANY,-35.01965,117.55446,Farm stay,Entire home/apt,6,2.0,3.0,2,338,95,4.78,1.75
